image_path,labels
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0395.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0396.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0397.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0398.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0399.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0400.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0401.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0402.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0403.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0404.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0405.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0406.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0407.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0408.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0409.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0410.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0411.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0412.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0413.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0414.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0415.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0416.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0417.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0418.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0419.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0420.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0421.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0422.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0423.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0424.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0425.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0426.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0427.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0428.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0429.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0430.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0431.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0432.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0433.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0434.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\Faces_easy\image_0435.jpg,Faces_easy
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0001.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0002.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0003.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0004.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0005.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0006.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0007.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0008.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0009.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0010.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0011.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0012.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0013.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0014.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0015.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0016.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0017.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0018.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0019.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0020.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0021.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0022.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0023.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0024.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0025.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0026.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0027.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0028.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0029.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0030.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0031.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0032.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0033.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0034.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0035.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0036.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0037.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0038.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0039.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0040.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0041.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0042.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0043.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0044.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0045.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0046.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0047.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0048.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0049.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0050.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0051.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0052.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0053.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0054.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0055.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0056.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0057.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0058.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0059.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0060.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0061.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0062.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0063.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0064.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0065.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0066.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\ferry\image_0067.jpg,ferry
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0001.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0002.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0003.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0004.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0005.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0006.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0007.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0008.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0009.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0010.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0011.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0012.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0013.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0014.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0015.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0016.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0017.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0018.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0019.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0020.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0021.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0022.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0023.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0024.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0025.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0026.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0027.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0028.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0029.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0030.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0031.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0032.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0033.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0034.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0035.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0036.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0037.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0038.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0039.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0040.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0041.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0042.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0043.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0044.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0045.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0046.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0047.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0048.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0049.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0050.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0051.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0052.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0053.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0054.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0055.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0056.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0057.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0058.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0059.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0060.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0061.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0062.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0063.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0064.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0065.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0066.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo\image_0067.jpg,flamingo
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0001.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0002.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0003.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0004.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0005.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0006.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0007.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0008.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0009.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0010.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0011.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0012.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0013.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0014.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0015.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0016.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0017.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0018.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0019.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0020.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0021.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0022.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0023.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0024.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0025.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0026.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0027.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0028.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0029.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0030.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0031.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0032.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0033.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0034.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0035.jpg,flamingo_head
C:/personal_documents/CSE/CSE_github/SEM 6/DPA/archive/caltech-101\flamingo_head\image_0036.jpg,flamingo_head
